vehicle_id,timestamp,engine_temp_c,oil_pressure_psi,vibration_hz,rpm,failure_label
MH-12-AB-1007,2025-12-04 16:00:18.106021,84.9,40.73,13.28,2650,0
MH-12-AB-1007,2025-12-04 17:00:18.106021,82.69,40.26,16.49,2560,0
MH-12-AB-1007,2025-12-04 18:00:18.106021,87.08,40.07,16.4,1841,0
MH-12-AB-1007,2025-12-04 19:00:18.106021,84.68,40.23,19.74,2480,0
MH-12-AB-1007,2025-12-04 20:00:18.106021,87.46,41.93,12.68,2048,0
MH-12-AB-1007,2025-12-04 21:00:18.106021,85.26,39.61,14.18,2278,0
MH-12-AB-1007,2025-12-04 22:00:18.106021,88.33,39.83,16.11,3743,0
MH-12-AB-1007,2025-12-04 23:00:18.106021,84.87,39.17,13.24,1333,0
MH-12-AB-1007,2025-12-05 00:00:18.106021,84.36,41.27,16.82,2415,0
MH-12-AB-1007,2025-12-05 01:00:18.106021,83.85,40.62,13.7,1827,0
MH-12-AB-1007,2025-12-05 02:00:18.106021,85.9,41.27,15.3,2577,0
MH-12-AB-1007,2025-12-05 03:00:18.106021,83.94,40.28,15.66,2291,0
MH-12-AB-1007,2025-12-05 04:00:18.106021,84.63,40.96,11.79,2423,0
MH-12-AB-1007,2025-12-05 05:00:18.106021,85.99,39.64,16.48,2741,0
MH-12-AB-1007,2025-12-05 06:00:18.106021,86.9,39.59,18.34,2071,0
MH-12-AB-1007,2025-12-05 07:00:18.106021,85.67,41.31,16.94,3155,0
MH-12-AB-1007,2025-12-05 08:00:18.106021,84.06,39.42,17.96,2803,0
MH-12-AB-1007,2025-12-05 09:00:18.106021,84.32,41.79,15.77,3197,0
MH-12-AB-1007,2025-12-05 10:00:18.106021,85.28,40.13,13.65,2613,0
MH-12-AB-1007,2025-12-05 11:00:18.106021,85.17,38.59,12.9,2237,0
MH-12-AB-1007,2025-12-05 12:00:18.106021,84.07,38.68,12.81,3276,0
MH-12-AB-1007,2025-12-05 13:00:18.106021,86.38,38.88,18.63,2184,0
MH-12-AB-1007,2025-12-05 14:00:18.106021,85.14,38.83,10.18,2618,0
MH-12-AB-1007,2025-12-05 15:00:18.106021,82.7,38.99,15.28,2752,0
MH-12-AB-1007,2025-12-05 16:00:18.106021,85.4,41.33,14.72,2102,0
MH-12-AB-1007,2025-12-05 17:00:18.106021,87.09,40.75,15.34,3011,0
MH-12-AB-1007,2025-12-05 18:00:18.106021,86.6,38.43,14.38,1388,0
MH-12-AB-1007,2025-12-05 19:00:18.106021,84.92,40.65,14.68,1771,0
MH-12-AB-1007,2025-12-05 20:00:18.106021,86.99,39.05,15.68,2140,0
MH-12-AB-1007,2025-12-05 21:00:18.106021,86.74,40.19,14.22,1844,0
MH-12-AB-1007,2025-12-05 22:00:18.106021,84.57,40.37,16.17,3113,0
MH-12-AB-1007,2025-12-05 23:00:18.106021,88.99,39.7,17.45,2377,0
MH-12-AB-1007,2025-12-06 00:00:18.106021,85.33,40.19,16.98,2860,0
MH-12-AB-1007,2025-12-06 01:00:18.106021,89.0,39.0,11.75,3221,0
MH-12-AB-1007,2025-12-06 02:00:18.106021,86.67,40.53,13.92,2087,0
MH-12-AB-1007,2025-12-06 03:00:18.106021,86.5,42.32,17.97,2316,0
MH-12-AB-1007,2025-12-06 04:00:18.106021,85.14,39.96,14.34,2431,0
MH-12-AB-1007,2025-12-06 05:00:18.106021,85.17,41.17,14.5,2309,0
MH-12-AB-1007,2025-12-06 06:00:18.106021,84.57,39.69,15.33,2381,0
MH-12-AB-1007,2025-12-06 07:00:18.106021,82.18,38.33,14.06,2326,0
MH-12-AB-1007,2025-12-06 08:00:18.106021,86.19,39.78,17.03,2314,0
MH-12-AB-1007,2025-12-06 09:00:18.106021,82.22,38.72,16.24,2920,0
MH-12-AB-1007,2025-12-06 10:00:18.106021,85.18,38.99,13.18,1535,0
MH-12-AB-1007,2025-12-06 11:00:18.106021,83.42,39.24,15.68,2968,0
MH-12-AB-1007,2025-12-06 12:00:18.106021,86.28,38.88,14.53,2086,0
MH-12-AB-1007,2025-12-06 13:00:18.106021,85.6,38.77,14.74,3179,0
MH-12-AB-1007,2025-12-06 14:00:18.106021,85.77,40.59,15.32,2453,0
MH-12-AB-1007,2025-12-06 15:00:18.106021,86.49,39.71,16.38,2747,0
MH-12-AB-1007,2025-12-06 16:00:18.106021,83.11,40.86,16.03,2660,0
MH-12-AB-1007,2025-12-06 17:00:18.106021,86.09,41.09,17.57,2322,0
MH-12-AB-1007,2025-12-06 18:00:18.106021,85.3,40.92,12.54,1858,0
MH-12-AB-1007,2025-12-06 19:00:18.106021,88.28,40.24,12.88,3134,0
MH-12-AB-1007,2025-12-06 20:00:18.106021,85.92,39.87,13.68,2170,0
MH-12-AB-1007,2025-12-06 21:00:18.106021,87.65,39.5,13.54,2992,0
MH-12-AB-1007,2025-12-06 22:00:18.106021,84.51,39.66,18.93,2977,0
MH-12-AB-1007,2025-12-06 23:00:18.106021,86.37,39.88,13.91,3240,0
MH-12-AB-1007,2025-12-07 00:00:18.106021,84.48,37.62,16.17,1610,0
MH-12-AB-1007,2025-12-07 01:00:18.106021,85.78,39.85,11.94,2185,0
MH-12-AB-1007,2025-12-07 02:00:18.106021,83.73,41.0,13.06,1995,0
MH-12-AB-1007,2025-12-07 03:00:18.106021,84.93,39.29,14.02,2423,0
MH-12-AB-1007,2025-12-07 04:00:18.106021,86.87,40.81,13.77,3321,0
MH-12-AB-1007,2025-12-07 05:00:18.106021,84.45,40.84,16.77,2958,0
MH-12-AB-1007,2025-12-07 06:00:18.106021,84.54,38.94,15.65,2782,0
MH-12-AB-1007,2025-12-07 07:00:18.106021,85.36,41.37,15.76,2354,0
MH-12-AB-1007,2025-12-07 08:00:18.106021,88.23,41.24,15.62,1994,0
MH-12-AB-1007,2025-12-07 09:00:18.106021,85.98,39.45,15.69,2408,0
MH-12-AB-1007,2025-12-07 10:00:18.106021,83.4,39.18,14.17,2347,0
MH-12-AB-1007,2025-12-07 11:00:18.106021,85.62,39.39,17.34,2236,0
MH-12-AB-1007,2025-12-07 12:00:18.106021,85.47,40.91,15.54,2496,0
MH-12-AB-1007,2025-12-07 13:00:18.106021,83.45,39.56,16.79,2592,0
MH-12-AB-1007,2025-12-07 14:00:18.106021,85.31,39.16,15.26,2399,0
MH-12-AB-1007,2025-12-07 15:00:18.106021,84.14,39.18,14.42,3177,0
MH-12-AB-1007,2025-12-07 16:00:18.106021,86.93,40.61,14.94,3177,0
MH-12-AB-1007,2025-12-07 17:00:18.106021,83.01,41.82,16.47,3570,0
MH-12-AB-1007,2025-12-07 18:00:18.106021,85.55,40.36,17.41,3403,0
MH-12-AB-1007,2025-12-07 19:00:18.106021,86.1,41.33,13.06,2581,0
MH-12-AB-1007,2025-12-07 20:00:18.106021,84.73,41.39,15.25,1695,0
MH-12-AB-1007,2025-12-07 21:00:18.106021,82.7,39.44,14.56,2296,0
MH-12-AB-1007,2025-12-07 22:00:18.106021,86.2,41.26,13.52,3350,0
MH-12-AB-1007,2025-12-07 23:00:18.106021,87.32,39.77,15.47,2998,0
MH-12-AB-1007,2025-12-08 00:00:18.106021,85.58,39.58,13.57,2794,0
MH-12-AB-1007,2025-12-08 01:00:18.106021,85.6,40.54,12.57,3111,0
MH-12-AB-1007,2025-12-08 02:00:18.106021,86.49,41.33,14.59,2350,0
MH-12-AB-1007,2025-12-08 03:00:18.106021,84.62,38.41,15.16,2335,0
MH-12-AB-1007,2025-12-08 04:00:18.106021,83.7,39.72,12.06,2314,0
MH-12-AB-1007,2025-12-08 05:00:18.106021,85.29,39.5,15.62,2302,0
MH-12-AB-1007,2025-12-08 06:00:18.106021,86.43,40.77,14.85,2538,0
MH-12-AB-1007,2025-12-08 07:00:18.106021,83.79,38.88,13.8,1663,0
MH-12-AB-1007,2025-12-08 08:00:18.106021,85.55,39.09,15.1,2026,0
MH-12-AB-1007,2025-12-08 09:00:18.106021,85.34,37.59,19.14,3066,0
MH-12-AB-1007,2025-12-08 10:00:18.106021,82.53,38.96,15.09,2637,0
MH-12-AB-1007,2025-12-08 11:00:18.106021,85.55,41.13,11.37,3226,0
MH-12-AB-1007,2025-12-08 12:00:18.106021,84.09,40.38,13.3,2496,0
MH-12-AB-1007,2025-12-08 13:00:18.106021,85.75,39.9,13.94,2837,0
MH-12-AB-1007,2025-12-08 14:00:18.106021,85.92,40.0,15.35,2328,0
MH-12-AB-1007,2025-12-08 15:00:18.106021,84.85,40.17,14.86,2160,0
MH-12-AB-1007,2025-12-08 16:00:18.106021,85.63,40.31,14.86,2748,0
MH-12-AB-1007,2025-12-08 17:00:18.106021,82.45,41.66,13.08,1842,0
MH-12-AB-1007,2025-12-08 18:00:18.106021,84.68,39.65,15.0,2584,0
MH-12-AB-1007,2025-12-08 19:00:18.106021,82.51,41.22,17.27,2414,0
MH-12-AB-1007,2025-12-08 20:00:18.106021,85.57,39.9,15.03,2701,0
MH-12-AB-1007,2025-12-08 21:00:18.106021,83.41,39.15,13.92,2386,0
MH-12-AB-1007,2025-12-08 22:00:18.106021,85.16,37.92,14.99,2255,0
MH-12-AB-1007,2025-12-08 23:00:18.106021,88.12,41.03,13.23,2488,0
MH-12-AB-1007,2025-12-09 00:00:18.106021,85.86,39.75,18.24,2460,0
MH-12-AB-1007,2025-12-09 01:00:18.106021,82.27,40.12,10.78,2377,0
MH-12-AB-1007,2025-12-09 02:00:18.106021,83.84,39.89,14.19,2768,0
MH-12-AB-1007,2025-12-09 03:00:18.106021,83.84,38.13,14.13,1993,0
MH-12-AB-1007,2025-12-09 04:00:18.106021,84.5,39.48,18.82,2306,0
MH-12-AB-1007,2025-12-09 05:00:18.106021,82.6,38.44,13.24,2014,0
MH-12-AB-1007,2025-12-09 06:00:18.106021,88.92,38.85,16.86,2619,0
MH-12-AB-1007,2025-12-09 07:00:18.106021,84.49,39.04,11.78,2024,0
MH-12-AB-1007,2025-12-09 08:00:18.106021,83.14,42.0,17.8,1933,0
MH-12-AB-1007,2025-12-09 09:00:18.106021,85.74,41.09,13.7,2341,0
MH-12-AB-1007,2025-12-09 10:00:18.106021,83.78,39.19,12.97,1817,0
MH-12-AB-1007,2025-12-09 11:00:18.106021,84.28,40.44,15.45,2417,0
MH-12-AB-1007,2025-12-09 12:00:18.106021,84.14,40.69,14.28,2172,0
MH-12-AB-1007,2025-12-09 13:00:18.106021,85.26,40.23,16.04,2603,0
MH-12-AB-1007,2025-12-09 14:00:18.106021,84.38,41.17,14.95,2716,0
MH-12-AB-1007,2025-12-09 15:00:18.106021,86.22,40.07,16.75,2032,0
MH-12-AB-1007,2025-12-09 16:00:18.106021,85.66,40.06,12.38,2003,0
MH-12-AB-1007,2025-12-09 17:00:18.106021,85.28,39.83,14.18,2493,0
MH-12-AB-1007,2025-12-09 18:00:18.106021,83.53,39.78,16.43,2826,0
MH-12-AB-1007,2025-12-09 19:00:18.106021,85.14,39.5,14.49,3294,0
MH-12-AB-1007,2025-12-09 20:00:18.106021,86.99,39.06,13.85,2272,0
MH-12-AB-1007,2025-12-09 21:00:18.106021,83.15,40.43,13.95,1794,0
MH-12-AB-1007,2025-12-09 22:00:18.106021,85.55,39.61,14.03,2822,0
MH-12-AB-1007,2025-12-09 23:00:18.106021,84.65,40.99,14.33,2165,0
MH-12-AB-1007,2025-12-10 00:00:18.106021,85.2,41.84,15.55,1817,0
MH-12-AB-1007,2025-12-10 01:00:18.106021,85.16,39.14,12.81,2046,0
MH-12-AB-1007,2025-12-10 02:00:18.106021,84.47,38.65,13.59,2540,0
MH-12-AB-1007,2025-12-10 03:00:18.106021,85.19,41.0,14.86,2292,0
MH-12-AB-1007,2025-12-10 04:00:18.106021,83.91,40.72,16.4,2342,0
MH-12-AB-1007,2025-12-10 05:00:18.106021,84.78,39.35,15.46,2408,0
MH-12-AB-1007,2025-12-10 06:00:18.106021,83.93,39.62,13.41,2888,0
MH-12-AB-1007,2025-12-10 07:00:18.106021,82.18,40.03,13.93,2038,0
MH-12-AB-1007,2025-12-10 08:00:18.106021,86.26,39.87,14.07,1669,0
MH-12-AB-1007,2025-12-10 09:00:18.106021,85.46,40.19,11.36,2994,0
MH-12-AB-1007,2025-12-10 10:00:18.106021,83.72,40.58,13.3,2837,0
MH-12-AB-1007,2025-12-10 11:00:18.106021,82.63,41.34,13.86,2757,0
MH-12-AB-1007,2025-12-10 12:00:18.106021,86.22,39.36,14.25,1683,0
MH-12-AB-1007,2025-12-10 13:00:18.106021,83.49,41.05,15.43,2068,0
MH-12-AB-1007,2025-12-10 14:00:18.106021,84.56,40.45,15.96,3041,0
MH-12-AB-1007,2025-12-10 15:00:18.106021,85.28,40.08,17.99,1271,0
MH-12-AB-1007,2025-12-10 16:00:18.106021,84.84,41.7,7.73,3082,0
MH-12-AB-1007,2025-12-10 17:00:18.106021,86.06,39.07,18.63,2846,0
MH-12-AB-1007,2025-12-10 18:00:18.106021,83.04,40.42,14.28,2893,0
MH-12-AB-1007,2025-12-10 19:00:18.106021,83.79,40.5,15.77,2289,0
MH-12-AB-1007,2025-12-10 20:00:18.106021,83.73,39.5,16.11,3147,0
MH-12-AB-1007,2025-12-10 21:00:18.106021,88.47,40.46,14.18,2320,0
MH-12-AB-1007,2025-12-10 22:00:18.106021,84.18,40.95,15.3,2474,0
MH-12-AB-1007,2025-12-10 23:00:18.106021,83.28,40.52,13.55,3140,0
MH-12-AB-1007,2025-12-11 00:00:18.106021,86.65,41.31,13.91,2486,0
MH-12-AB-1007,2025-12-11 01:00:18.106021,85.09,39.58,15.38,2800,0
MH-12-AB-1007,2025-12-11 02:00:18.106021,85.45,40.12,13.83,1756,0
MH-12-AB-1007,2025-12-11 03:00:18.106021,85.92,39.02,14.38,2250,0
MH-12-AB-1007,2025-12-11 04:00:18.106021,86.47,40.56,13.08,2798,0
MH-12-AB-1007,2025-12-11 05:00:18.106021,86.37,40.82,12.67,2600,0
MH-12-AB-1007,2025-12-11 06:00:18.106021,86.39,39.19,15.96,2687,0
MH-12-AB-1007,2025-12-11 07:00:18.106021,85.18,38.78,14.69,2068,0
MH-12-AB-1007,2025-12-11 08:00:18.106021,84.66,40.05,14.29,2884,0
MH-12-AB-1007,2025-12-11 09:00:18.106021,85.24,37.65,12.21,2499,0
MH-12-AB-1007,2025-12-11 10:00:18.106021,84.99,39.31,16.65,3196,0
MH-12-AB-1007,2025-12-11 11:00:18.106021,80.94,38.92,13.87,3105,0
MH-12-AB-1007,2025-12-11 12:00:18.106021,84.37,40.31,13.72,2529,0
MH-12-AB-1007,2025-12-11 13:00:18.106021,86.5,40.16,14.29,2441,0
MH-12-AB-1007,2025-12-11 14:00:18.106021,84.92,39.49,15.78,2599,0
MH-12-AB-1007,2025-12-11 15:00:18.106021,81.88,40.46,12.63,2840,0
MH-12-AB-1007,2025-12-11 16:00:18.106021,86.34,41.12,16.89,2678,0
MH-12-AB-1007,2025-12-11 17:00:18.106021,86.54,38.57,14.49,1945,0
MH-12-AB-1008,2025-11-11 18:00:18.106021,84.2,40.22,14.97,2946,0
MH-12-AB-1008,2025-11-11 19:00:18.106021,84.37,39.25,13.93,1993,0
MH-12-AB-1008,2025-11-11 20:00:18.106021,82.69,41.08,11.41,2831,0
MH-12-AB-1008,2025-11-11 21:00:18.106021,85.68,41.24,20.12,2093,0
MH-12-AB-1008,2025-11-11 22:00:18.106021,86.32,39.06,15.14,2695,0
MH-12-AB-1008,2025-11-11 23:00:18.106021,84.41,39.59,15.18,2995,0
MH-12-AB-1008,2025-11-12 00:00:18.106021,81.53,40.01,12.95,1701,0
MH-12-AB-1008,2025-11-12 01:00:18.106021,84.64,41.46,15.11,2947,0
MH-12-AB-1008,2025-11-12 02:00:18.106021,84.6,39.9,15.86,1986,0
MH-12-AB-1008,2025-11-12 03:00:18.106021,86.34,40.45,15.29,2119,0
MH-12-AB-1008,2025-11-12 04:00:18.106021,88.01,39.3,16.3,2376,0
MH-12-AB-1008,2025-11-12 05:00:18.106021,83.71,38.76,14.83,2265,0
MH-12-AB-1008,2025-11-12 06:00:18.106021,82.68,40.17,11.43,1777,0
MH-12-AB-1008,2025-11-12 07:00:18.106021,85.58,39.34,14.32,2783,0
MH-12-AB-1008,2025-11-12 08:00:18.106021,85.59,42.16,13.13,1715,0
MH-12-AB-1008,2025-11-12 09:00:18.106021,84.34,40.36,13.82,2396,0
MH-12-AB-1008,2025-11-12 10:00:18.106021,83.63,41.11,13.54,2593,0
MH-12-AB-1008,2025-11-12 11:00:18.106021,86.29,41.59,14.95,2852,0
MH-12-AB-1008,2025-11-12 12:00:18.106021,83.59,39.14,16.9,2557,0
MH-12-AB-1008,2025-11-12 13:00:18.106021,82.47,41.72,14.48,2451,0
MH-12-AB-1008,2025-11-12 14:00:18.106021,86.36,42.23,14.68,2084,0
MH-12-AB-1008,2025-11-12 15:00:18.106021,84.88,39.54,10.91,1905,0
MH-12-AB-1008,2025-11-12 16:00:18.106021,83.72,38.91,17.06,2322,0
MH-12-AB-1008,2025-11-12 17:00:18.106021,85.41,40.44,15.16,2482,0
MH-12-AB-1008,2025-11-12 18:00:18.106021,86.23,39.88,15.46,2715,0
MH-12-AB-1008,2025-11-12 19:00:18.106021,84.49,40.46,14.64,2870,0
MH-12-AB-1008,2025-11-12 20:00:18.106021,84.92,40.95,14.1,2259,0
MH-12-AB-1008,2025-11-12 21:00:18.106021,86.35,40.79,13.57,2750,0
MH-12-AB-1008,2025-11-12 22:00:18.106021,85.81,38.53,15.44,2547,0
MH-12-AB-1008,2025-11-12 23:00:18.106021,84.65,41.3,17.96,2336,0
MH-12-AB-1008,2025-11-13 00:00:18.106021,86.25,40.27,18.18,2301,0
MH-12-AB-1008,2025-11-13 01:00:18.106021,86.92,40.68,14.93,2290,0
MH-12-AB-1008,2025-11-13 02:00:18.106021,86.25,38.48,13.61,2777,0
MH-12-AB-1008,2025-11-13 03:00:18.106021,86.27,38.4,14.81,2004,0
MH-12-AB-1008,2025-11-13 04:00:18.106021,83.22,39.85,12.21,2462,0
MH-12-AB-1008,2025-11-13 05:00:18.106021,88.08,40.09,13.71,3509,0
MH-12-AB-1008,2025-11-13 06:00:18.106021,84.2,40.23,17.15,2161,0
MH-12-AB-1008,2025-11-13 07:00:18.106021,85.74,39.75,16.11,2775,0
MH-12-AB-1008,2025-11-13 08:00:18.106021,86.23,39.35,18.5,1920,0
MH-12-AB-1008,2025-11-13 09:00:18.106021,84.54,38.61,15.37,2956,0
MH-12-AB-1008,2025-11-13 10:00:18.106021,85.0,38.55,15.52,1776,0
MH-12-AB-1008,2025-11-13 11:00:18.106021,85.64,41.51,15.68,2805,0
MH-12-AB-1008,2025-11-13 12:00:18.106021,84.6,39.82,14.4,2880,0
MH-12-AB-1008,2025-11-13 13:00:18.106021,85.95,41.12,15.13,1635,0
MH-12-AB-1008,2025-11-13 14:00:18.106021,85.57,40.42,15.1,2857,0
MH-12-AB-1008,2025-11-13 15:00:18.106021,86.76,38.73,14.52,2240,0
MH-12-AB-1008,2025-11-13 16:00:18.106021,86.36,39.97,13.62,2529,0
MH-12-AB-1008,2025-11-13 17:00:18.106021,84.82,39.86,15.5,2212,0
MH-12-AB-1008,2025-11-13 18:00:18.106021,81.71,39.81,14.93,2524,0
MH-12-AB-1008,2025-11-13 19:00:18.106021,85.21,39.67,14.36,2283,0
MH-12-AB-1008,2025-11-13 20:00:18.106021,83.27,40.07,14.81,1987,0
MH-12-AB-1008,2025-11-13 21:00:18.106021,87.23,41.36,18.97,2209,0
MH-12-AB-1008,2025-11-13 22:00:18.106021,84.32,39.01,14.96,2642,0
MH-12-AB-1008,2025-11-13 23:00:18.106021,86.08,37.46,12.88,2364,0
MH-12-AB-1008,2025-11-14 00:00:18.106021,85.39,41.51,15.55,2654,0
MH-12-AB-1008,2025-11-14 01:00:18.106021,82.15,40.27,17.12,2028,0
MH-12-AB-1008,2025-11-14 02:00:18.106021,85.26,40.61,17.1,2338,0
MH-12-AB-1008,2025-11-14 03:00:18.106021,81.99,40.71,14.87,2768,0
MH-12-AB-1008,2025-11-14 04:00:18.106021,83.52,40.34,20.65,2348,0
MH-12-AB-1008,2025-11-14 05:00:18.106021,86.43,38.13,17.21,2021,0
MH-12-AB-1008,2025-11-14 06:00:18.106021,86.66,40.91,16.48,4182,0
MH-12-AB-1008,2025-11-14 07:00:18.106021,84.88,39.67,13.78,2873,0
MH-12-AB-1008,2025-11-14 08:00:18.106021,87.52,40.02,16.48,2613,0
MH-12-AB-1008,2025-11-14 09:00:18.106021,86.51,39.96,16.39,3210,0
MH-12-AB-1008,2025-11-14 10:00:18.106021,83.71,38.42,15.21,2919,0
MH-12-AB-1008,2025-11-14 11:00:18.106021,84.92,40.46,15.25,2630,0
MH-12-AB-1008,2025-11-14 12:00:18.106021,83.85,40.54,17.01,2824,0
MH-12-AB-1008,2025-11-14 13:00:18.106021,86.8,41.04,12.53,2542,0
MH-12-AB-1008,2025-11-14 14:00:18.106021,82.05,40.42,15.89,2382,0
MH-12-AB-1008,2025-11-14 15:00:18.106021,85.97,37.76,16.56,2502,0
MH-12-AB-1008,2025-11-14 16:00:18.106021,86.1,40.73,15.12,2688,0
MH-12-AB-1008,2025-11-14 17:00:18.106021,85.39,40.08,15.66,2906,0
MH-12-AB-1008,2025-11-14 18:00:18.106021,85.74,39.75,12.88,3342,0
MH-12-AB-1008,2025-11-14 19:00:18.106021,82.47,40.46,11.73,2726,0
MH-12-AB-1008,2025-11-14 20:00:18.106021,85.77,40.88,11.66,1369,0
MH-12-AB-1008,2025-11-14 21:00:18.106021,85.42,41.61,13.46,1754,0
MH-12-AB-1008,2025-11-14 22:00:18.106021,84.0,38.58,12.33,2526,0
MH-12-AB-1008,2025-11-14 23:00:18.106021,87.16,39.67,15.34,2218,0
MH-12-AB-1008,2025-11-15 00:00:18.106021,84.88,40.17,15.13,2300,0
MH-12-AB-1008,2025-11-15 01:00:18.106021,83.18,39.16,12.46,2897,0
MH-12-AB-1008,2025-11-15 02:00:18.106021,85.22,38.72,13.69,3821,0
MH-12-AB-1008,2025-11-15 03:00:18.106021,83.83,38.01,13.78,3227,0
MH-12-AB-1008,2025-11-15 04:00:18.106021,85.96,40.15,12.81,3010,0
MH-12-AB-1008,2025-11-15 05:00:18.106021,83.83,38.63,16.19,2118,0
MH-12-AB-1008,2025-11-15 06:00:18.106021,84.07,39.49,15.92,1489,0
MH-12-AB-1008,2025-11-15 07:00:18.106021,82.92,38.83,11.93,2967,0
MH-12-AB-1008,2025-11-15 08:00:18.106021,85.66,39.67,16.09,3073,0
MH-12-AB-1008,2025-11-15 09:00:18.106021,83.73,38.43,11.52,3326,0
MH-12-AB-1008,2025-11-15 10:00:18.106021,86.25,40.38,17.51,1849,0
MH-12-AB-1008,2025-11-15 11:00:18.106021,87.49,39.5,16.02,1831,0
MH-12-AB-1008,2025-11-15 12:00:18.106021,87.42,39.76,15.73,3037,0
MH-12-AB-1008,2025-11-15 13:00:18.106021,84.39,39.28,17.47,1663,0
MH-12-AB-1008,2025-11-15 14:00:18.106021,83.83,39.84,15.12,2006,0
MH-12-AB-1008,2025-11-15 15:00:18.106021,86.12,41.96,14.04,2443,0
MH-12-AB-1008,2025-11-15 16:00:18.106021,89.06,40.07,12.84,2827,0
MH-12-AB-1008,2025-11-15 17:00:18.106021,85.26,39.41,13.32,2454,0
MH-12-AB-1008,2025-11-15 18:00:18.106021,84.01,40.7,14.83,3125,0
MH-12-AB-1008,2025-11-15 19:00:18.106021,88.5,39.21,15.33,2903,0
MH-12-AB-1008,2025-11-15 20:00:18.106021,85.0,39.6,14.65,3313,0
MH-12-AB-1008,2025-11-15 21:00:18.106021,85.96,38.0,14.07,2265,0
MH-12-AB-1008,2025-11-15 22:00:18.106021,85.11,40.39,16.16,2131,0
MH-12-AB-1008,2025-11-15 23:00:18.106021,85.06,40.59,10.95,2331,0
MH-12-AB-1008,2025-11-16 00:00:18.106021,86.86,40.95,13.46,2230,0
MH-12-AB-1008,2025-11-16 01:00:18.106021,84.97,41.53,14.08,2117,0
MH-12-AB-1008,2025-11-16 02:00:18.106021,86.85,39.17,11.59,2227,0
MH-12-AB-1008,2025-11-16 03:00:18.106021,84.26,38.76,13.98,2188,0
MH-12-AB-1008,2025-11-16 04:00:18.106021,84.99,39.45,13.07,3137,0
MH-12-AB-1008,2025-11-16 05:00:18.106021,85.33,40.16,16.7,2356,0
MH-12-AB-1008,2025-11-16 06:00:18.106021,83.72,40.78,16.3,2968,0
MH-12-AB-1008,2025-11-16 07:00:18.106021,82.81,40.96,13.76,3254,0
MH-12-AB-1008,2025-11-16 08:00:18.106021,83.86,38.16,12.39,2342,0
MH-12-AB-1008,2025-11-16 09:00:18.106021,86.29,40.18,18.4,2378,0
MH-12-AB-1008,2025-11-16 10:00:18.106021,83.09,39.37,14.79,2787,0
MH-12-AB-1008,2025-11-16 11:00:18.106021,85.56,38.77,12.65,3314,0
MH-12-AB-1008,2025-11-16 12:00:18.106021,87.05,41.45,16.15,1819,0
MH-12-AB-1008,2025-11-16 13:00:18.106021,84.32,41.42,14.88,1818,0
MH-12-AB-1008,2025-11-16 14:00:18.106021,84.07,38.91,15.88,3144,0
MH-12-AB-1008,2025-11-16 15:00:18.106021,86.51,39.93,14.26,2372,0
MH-12-AB-1008,2025-11-16 16:00:18.106021,84.4,39.82,10.73,3330,0
MH-12-AB-1008,2025-11-16 17:00:18.106021,86.48,39.85,13.65,2638,0
MH-12-AB-1008,2025-11-16 18:00:18.106021,83.73,39.75,16.36,3001,0
MH-12-AB-1008,2025-11-16 19:00:18.106021,84.35,38.16,15.02,3287,0
MH-12-AB-1008,2025-11-16 20:00:18.106021,81.86,38.04,17.25,2099,0
MH-12-AB-1008,2025-11-16 21:00:18.106021,86.75,39.77,16.41,2241,0
MH-12-AB-1008,2025-11-16 22:00:18.106021,88.36,42.23,13.15,2425,0
MH-12-AB-1008,2025-11-16 23:00:18.106021,84.42,40.05,13.57,1589,0
MH-12-AB-1008,2025-11-17 00:00:18.106021,83.16,39.37,15.92,2523,0
MH-12-AB-1008,2025-11-17 01:00:18.106021,84.86,40.28,17.1,3318,0
MH-12-AB-1008,2025-11-17 02:00:18.106021,85.09,38.75,14.38,1592,0
MH-12-AB-1008,2025-11-17 03:00:18.106021,86.18,41.02,16.64,2390,0
MH-12-AB-1008,2025-11-17 04:00:18.106021,84.62,37.62,15.19,1931,0
MH-12-AB-1008,2025-11-17 05:00:18.106021,86.81,40.91,12.78,1874,0
MH-12-AB-1008,2025-11-17 06:00:18.106021,84.76,40.34,9.66,1990,0
MH-12-AB-1008,2025-11-17 07:00:18.106021,84.87,38.49,13.86,3002,0
MH-12-AB-1008,2025-11-17 08:00:18.106021,83.49,40.08,15.03,3368,0
MH-12-AB-1008,2025-11-17 09:00:18.106021,83.66,40.59,12.61,3149,0
MH-12-AB-1008,2025-11-17 10:00:18.106021,86.86,39.91,17.59,2376,0
MH-12-AB-1008,2025-11-17 11:00:18.106021,86.82,39.17,14.75,2738,0
MH-12-AB-1008,2025-11-17 12:00:18.106021,84.6,41.85,12.83,3653,0
MH-12-AB-1008,2025-11-17 13:00:18.106021,84.96,41.66,18.15,1939,0
MH-12-AB-1008,2025-11-17 14:00:18.106021,82.66,40.22,17.46,2828,0
MH-12-AB-1008,2025-11-17 15:00:18.106021,87.81,41.19,15.19,2951,0
MH-12-AB-1008,2025-11-17 16:00:18.106021,84.07,41.14,12.77,2096,0
MH-12-AB-1008,2025-11-17 17:00:18.106021,86.88,40.0,15.42,2762,0
MH-12-AB-1008,2025-11-17 18:00:18.106021,85.32,41.03,11.76,2690,0
MH-12-AB-1008,2025-11-17 19:00:18.106021,84.77,39.63,16.06,1719,0
MH-12-AB-1008,2025-11-17 20:00:18.106021,84.49,39.11,16.08,2957,0
